user_id,business_id,pred_context
F1HuMV7j21nNwcRa8VnNPQ,_H8ZSUM5OrM5aDHrfNIXyA,3.0649559993231694
F1HuMV7j21nNwcRa8VnNPQ,d9sv7fexFJiChG9Xl0SP-A,3.372971988248048
F1HuMV7j21nNwcRa8VnNPQ,fVLWfO97Ddac26ptnMuE3A,3.4074874428641206
F1HuMV7j21nNwcRa8VnNPQ,iu-OVqOibeZKyzHwubGYbA,3.73229759291223
F1HuMV7j21nNwcRa8VnNPQ,nM-1hqurfwvlEyPOqXamjg,4.3575830289870705
F1HuMV7j21nNwcRa8VnNPQ,oIQYIfXlrci56RwhQd0Y1w,4.061263461438721
F1HuMV7j21nNwcRa8VnNPQ,ow-jXGTtn1NEJTWTW70uZA,3.204915153274045
F1HuMV7j21nNwcRa8VnNPQ,pe-VJPSL51rFZPpBBAe1Bg,3.7559425295742574
F1HuMV7j21nNwcRa8VnNPQ,vOY6w1Q45Iod8sy2c8zetg,3.5198513146294044
DGQEY6I7zNc85D51Nqp2uQ,0Kp2gFLbhQRrNF-Htk5aQA,2.905779963005981
DGQEY6I7zNc85D51Nqp2uQ,3Z8l7SrEM4J4K-cgWZ0Gaw,4.153938306459234
DGQEY6I7zNc85D51Nqp2uQ,566Si6H4elSwGXsrQDjXdg,4.038903626565736
DGQEY6I7zNc85D51Nqp2uQ,6IDeBbrpxSTXVPUv3no4hw,3.6631541807354355
DGQEY6I7zNc85D51Nqp2uQ,8mtP3VJ8Ylvz-rEo_osWgg,3.6688235753162997
DGQEY6I7zNc85D51Nqp2uQ,AtkoIv3EEqLivpg95PzP1A,3.121693904811897
DGQEY6I7zNc85D51Nqp2uQ,Cb-Xl9s4AboAeOO_T9LdnA,4.153938306459234
DGQEY6I7zNc85D51Nqp2uQ,EiHj4zrEOA8SlMO69qSHZg,3.1659704725141395
DGQEY6I7zNc85D51Nqp2uQ,Ff9YHvBxijzhdtYVQU09dQ,3.9523495150077497
DGQEY6I7zNc85D51Nqp2uQ,FozlTz6_fvzPd3ea6JG5tQ,3.751450692192533
DGQEY6I7zNc85D51Nqp2uQ,GfYzz2Dnnn0CqeDqROAKTQ,3.133296640950657
DGQEY6I7zNc85D51Nqp2uQ,IWNbZymAICpqSgBvl2EVzg,4.700389143647063
DGQEY6I7zNc85D51Nqp2uQ,K75oPh837az2upKWPS2LUQ,3.694993399843799
DGQEY6I7zNc85D51Nqp2uQ,M4N-GBRic5MSKLY77SRZlw,4.06641169994522
DGQEY6I7zNc85D51Nqp2uQ,NCLb0u83uDqfqZmKOSZoLQ,2.851909207914843
DGQEY6I7zNc85D51Nqp2uQ,NKQ0kQmwVHXoE_50AZdGtQ,3.3966001712523024
DGQEY6I7zNc85D51Nqp2uQ,O_2ZfBojroXD0ND2qx99qQ,4.113315915449746
DGQEY6I7zNc85D51Nqp2uQ,PDDFy-xF8de8mKlvGm-vbg,4.49407202728464
DGQEY6I7zNc85D51Nqp2uQ,PbeDPF59J-bjBsUxLUGZhQ,3.0611365918342806
DGQEY6I7zNc85D51Nqp2uQ,R8L9VLO5jHfzPA5rHiujIA,3.916652290037068
DGQEY6I7zNc85D51Nqp2uQ,RFOQpskQ-sxCVakmbdxUnA,3.6441634774856038
DGQEY6I7zNc85D51Nqp2uQ,RjA_KIJSUQPUiCQErUqI_g,4.117726271150062
DGQEY6I7zNc85D51Nqp2uQ,RlTXO_VW6nXNdZ6H0GDD_A,3.1660751627275903
DGQEY6I7zNc85D51Nqp2uQ,S64I8fseiH6DYAe2HUCwJA,2.901911536391954
DGQEY6I7zNc85D51Nqp2uQ,SASbVGVSRMmp2yBdpYpk3Q,4.153938306459234
DGQEY6I7zNc85D51Nqp2uQ,Ty2BpVQNekxWC47yTD9Tpg,3.7389018926867683
DGQEY6I7zNc85D51Nqp2uQ,VMPSdoBgJuyS9t_x_caTig,3.022105032673888
DGQEY6I7zNc85D51Nqp2uQ,VSu7GYn-Zln5TLZh_fMtvQ,3.3148480584426325
DGQEY6I7zNc85D51Nqp2uQ,VrE8b5u-ai47W__Diw_mKg,4.559145467603953
DGQEY6I7zNc85D51Nqp2uQ,WGg8UkesbPhi4HYIzHzxfw,4.587869715668119
DGQEY6I7zNc85D51Nqp2uQ,Wtp0Pfnhd7NvUIEawiIjTA,4.048731154982654
DGQEY6I7zNc85D51Nqp2uQ,X8oVHIbXXOisE3c9ux5iKw,3.7420061737460344
DGQEY6I7zNc85D51Nqp2uQ,_1W2xIJzaC8iXyn_a-ZP1Q,2.9616344773815206
DGQEY6I7zNc85D51Nqp2uQ,aVBFKYoF0AHuusNssaQpJA,3.195706829064015
DGQEY6I7zNc85D51Nqp2uQ,aWPt3CCREjVBfAelpb4-hA,3.079227998323762
DGQEY6I7zNc85D51Nqp2uQ,c2a7-byrwnuRUW757cyjgA,3.5932186363063634
DGQEY6I7zNc85D51Nqp2uQ,cTPdZ9Va0HCLESf5gNnXwA,3.852956742790553
DGQEY6I7zNc85D51Nqp2uQ,cVPUJEJqjSR1oHjl2JPHqg,4.316970728603124
DGQEY6I7zNc85D51Nqp2uQ,d4JTF7OUIMpxpIHVl9wPJA,3.9927261801854224
DGQEY6I7zNc85D51Nqp2uQ,dgH8pGKynb56tN1gc_hzhQ,2.900325279979631
DGQEY6I7zNc85D51Nqp2uQ,dn4sJtGlaf9fC7gS7YijEg,3.9123571138711686
DGQEY6I7zNc85D51Nqp2uQ,fa_yHDsmP319J11HXoWAHQ,3.3966001712523024
DGQEY6I7zNc85D51Nqp2uQ,flCF_Vp9NOpTVeGv673nSg,3.9766969860329104
DGQEY6I7zNc85D51Nqp2uQ,fyaURNYm4MCgTIKu64V2fA,3.0125636766471056
DGQEY6I7zNc85D51Nqp2uQ,goA823bcbiOctrkSJ5JWJA,2.876551436575188
DGQEY6I7zNc85D51Nqp2uQ,hpuUXoMigIFbu9ptV-neyw,3.7389018926867683
DGQEY6I7zNc85D51Nqp2uQ,jDKe_A3v2nS7x2ZdfBEq2A,3.479471226543841
DGQEY6I7zNc85D51Nqp2uQ,jYB3FHXjS491zFlCoLZ91Q,3.0314765056394117
DGQEY6I7zNc85D51Nqp2uQ,kVXyz0mYd7NaGuGdM_VMeQ,4.007101371235775
DGQEY6I7zNc85D51Nqp2uQ,kjs2IutpZINFnTWx4r6j0Q,4.205668045450084
DGQEY6I7zNc85D51Nqp2uQ,klb1XHe_KKgEcpp02vkdYQ,3.507422149328333
DGQEY6I7zNc85D51Nqp2uQ,lXrsrmIcbOstYC2vtip8ZA,3.5793438945989693
DGQEY6I7zNc85D51Nqp2uQ,mVTpWeqWiuJKVOT2p8d4aA,4.2036457783390775
DGQEY6I7zNc85D51Nqp2uQ,nX6AfpHDiJECwn_eXfT-8A,4.117726271150062
DGQEY6I7zNc85D51Nqp2uQ,o-D37YVIe0-ravg2HBG8Jw,4.1802077173935945
DGQEY6I7zNc85D51Nqp2uQ,o6kbTXbLJImoQZpMO_97Ww,2.888756379881656
DGQEY6I7zNc85D51Nqp2uQ,paNjgpMDRhNzBj6xzhHPVQ,3.547431364329179
DGQEY6I7zNc85D51Nqp2uQ,rGv0FH58TaBWN4U1LnaDVQ,2.893180090637488
DGQEY6I7zNc85D51Nqp2uQ,rOVatyr80CywicUE6gfCnQ,3.507422149328333
DGQEY6I7zNc85D51Nqp2uQ,rb2IywByQD6QWz4pWnbWqg,3.6619519429278142
DGQEY6I7zNc85D51Nqp2uQ,sTEmdsTMxoiKmjtRXRxCoA,3.688147183552655
DGQEY6I7zNc85D51Nqp2uQ,sZyoRWVCCr_Hrj82AynIAw,2.835799580811654
DGQEY6I7zNc85D51Nqp2uQ,tsDdetbc4qtzgAPtcLH87A,4.368794892244779
DGQEY6I7zNc85D51Nqp2uQ,ugdUuApH3pYXggW5qpbALg,3.219656025019183
DGQEY6I7zNc85D51Nqp2uQ,vL2gHuQtUmpxkqZq2PI7Ng,3.220761914249153
DGQEY6I7zNc85D51Nqp2uQ,vjJZ0MyBmunjoT6XVJuJSA,3.779174626524645
DGQEY6I7zNc85D51Nqp2uQ,vxByu2zWCbv1qMRf3kOW6g,3.7847987692614975
DGQEY6I7zNc85D51Nqp2uQ,wDIODhtPE3LoU05kYqFr4Q,3.531489499324927
DGQEY6I7zNc85D51Nqp2uQ,wt6SJHPEknFUWjn67_wKoQ,4.636196881998751
DGQEY6I7zNc85D51Nqp2uQ,xv9e-_gJ4F1TXrycEPpMuw,3.922581954544417
6Wm6zBC3w9twqC7THZ1iTw,1ofeAP5vdjnOSeO5S2pzSg,3.0963214711787614
6Wm6zBC3w9twqC7THZ1iTw,Tr8TJnMoSgBvfZvmCx9-eQ,5.0
6Wm6zBC3w9twqC7THZ1iTw,pClgviXMKCnJyFMKWA8cew,5.0
oVzp15kCi-6168ddKhERMg,08n9bygXHb837Fm74Bvqxw,4.051538349688226
oVzp15kCi-6168ddKhERMg,1Qsbq-YIQXJMsYDiD3IUmg,2.7722448377299798
oVzp15kCi-6168ddKhERMg,1ylgrtS3iSNaf3V68kw4bw,3.5366269906735748
oVzp15kCi-6168ddKhERMg,3BcU8mz0eHjiqSb6zE5FLw,2.7197707185293023
oVzp15kCi-6168ddKhERMg,5q6Xh-UcJa78bp6dzyaE7w,4.04811965875926
oVzp15kCi-6168ddKhERMg,8rIDfnWHSo-K0Xb9Y1gjrA,3.6688939047463656
oVzp15kCi-6168ddKhERMg,9Mihbdu84mcRg-XvkOLZ9g,2.822406660772158
oVzp15kCi-6168ddKhERMg,9hyJsjrnp5GZyZmN6qYt-A,2.996759031307631
oVzp15kCi-6168ddKhERMg,A7-RwaxEEonk7vvhHrJr_g,3.3144081322333463
oVzp15kCi-6168ddKhERMg,Bf0xp6P9mtwIzDeqLWD9Jg,2.923819843759163
oVzp15kCi-6168ddKhERMg,E0TK141YMBP0LBknhVKEqw,3.440064234931869
oVzp15kCi-6168ddKhERMg,E3BTs8yFlVbZd20TknY00A,3.6471212303783895
oVzp15kCi-6168ddKhERMg,Hja8o6JvBM0gCHRMGOL1UQ,2.5517216331697186
oVzp15kCi-6168ddKhERMg,IDIjbLpatjS3gSnliPxtoA,3.262037956901385
oVzp15kCi-6168ddKhERMg,IGxxnH4Q2S2y_ZdFFW469w,3.300206883854968
oVzp15kCi-6168ddKhERMg,I_j5UfKgV3Zm7-cnLZo3WQ,3.5465960593900556
oVzp15kCi-6168ddKhERMg,KgbCvPJpFLN78VVkeJMbzw,4.126395227966137
oVzp15kCi-6168ddKhERMg,Km0sT7E_dc2U1BkyRoy1xA,2.802717871209889
oVzp15kCi-6168ddKhERMg,LWcn5_F8c5iDLvVCootw3A,4.059914338605086
oVzp15kCi-6168ddKhERMg,N3kBSwTiplhiCSyhEdrXrg,3.1667416505216073
oVzp15kCi-6168ddKhERMg,PbTXqq-283ua5BJmHYf3gg,3.3525112255920906
oVzp15kCi-6168ddKhERMg,Qrf9C2c9pmkZ7AP8Uynltg,3.154245831936887
oVzp15kCi-6168ddKhERMg,Rapoy1jmX7sDXHq0Zguu-Q,3.1562859406856933
oVzp15kCi-6168ddKhERMg,SpaH-z9x-4H_XDCehWZM7g,2.99429821124845
oVzp15kCi-6168ddKhERMg,T2tEMLpTeSMxLKpxwFdS3g,3.105685515056549
oVzp15kCi-6168ddKhERMg,TG2GeI59fKLR9NoI7NUr0A,2.639843584375073
oVzp15kCi-6168ddKhERMg,VZcjLx_lV12nkIP0UKK0UQ,2.860548930811272
oVzp15kCi-6168ddKhERMg,W8p1ld4W7WJh_fAx8k9YbA,3.1390248797732263
oVzp15kCi-6168ddKhERMg,WX6uIkKZA2kLEa57mXr2Mg,2.8243457767535665
oVzp15kCi-6168ddKhERMg,XgRljuEUyaHBKIpIz-PRAA,3.896455643974483
oVzp15kCi-6168ddKhERMg,ZLNNXEZaCMhXuUovRTIGTw,3.955062684598673
oVzp15kCi-6168ddKhERMg,_T_OehlhqKO-pwimW54p6w,3.176994862242137
oVzp15kCi-6168ddKhERMg,axfBGRuldNJDcLI9LGgY4Q,2.5902385080225954
oVzp15kCi-6168ddKhERMg,bHMcWQxUR-41kfEtDRTz0w,3.1390387806056417
oVzp15kCi-6168ddKhERMg,bK17vbsRd2_CWxDkHaWkMA,2.4976888038546217
oVzp15kCi-6168ddKhERMg,bR49zjk50oNf8YtatNTnhw,3.0845591698081454
oVzp15kCi-6168ddKhERMg,bZtukyhyV1oVmUU3yRBPbQ,3.760360789099373
oVzp15kCi-6168ddKhERMg,bfVpHvjir2G2Z9wVeddw4w,3.548692612655432
oVzp15kCi-6168ddKhERMg,gGt00WW8sNY2Sop7jYa7Tw,3.917477660624564
oVzp15kCi-6168ddKhERMg,gdPvWf5FQhHVeeUofY7_zg,3.388925091489139
oVzp15kCi-6168ddKhERMg,i8ijGG8LXmFOWTz-Haej7w,3.4219029211378427
oVzp15kCi-6168ddKhERMg,iiuXldyDVwgtmFwo_pxSAg,3.6671681755041003
oVzp15kCi-6168ddKhERMg,iu2GORnOEagllbYGRuQmyQ,2.9628095692549126
oVzp15kCi-6168ddKhERMg,j2jpRq7A8V5Z4WhgRhSILw,3.5412294327877056
oVzp15kCi-6168ddKhERMg,jvFZDAtoQo31Y-vgO6bepA,2.8310727407163334
oVzp15kCi-6168ddKhERMg,kWFLNNIRJjDLev4nF56gEQ,2.953503364414659
oVzp15kCi-6168ddKhERMg,lPZ6RQ_jj9xlhvLEB3c4Wg,3.658389329779002
oVzp15kCi-6168ddKhERMg,lQ7nCHL5iopvoDdSSYwKnQ,3.2678940541102497
oVzp15kCi-6168ddKhERMg,m2gchjEFaOPZSoT6oI2gGw,3.0501436445691663
oVzp15kCi-6168ddKhERMg,ouWLY2L0cWr8eSl5qJiP2w,2.8507328570374137
oVzp15kCi-6168ddKhERMg,oz5uCASmsbPUEZJQeSY7TA,3.3419899257695715
oVzp15kCi-6168ddKhERMg,s1av6TDj7npTFBH8HEz-Rw,3.3371992308642966
oVzp15kCi-6168ddKhERMg,tTEtAzGbydufWtgOqCMquA,4.149615462967111
oVzp15kCi-6168ddKhERMg,wWvNr1sWlueHRqQrssc3iA,3.6764905259191734
oVzp15kCi-6168ddKhERMg,xRrHTt8LcWsGgZ7yQ6YSYQ,3.748608922565154
oVzp15kCi-6168ddKhERMg,yD502mMddnrN3KNwTrDdvA,3.1762466944642602
6yK26ntAFW0XaXSv6YXuxA,TQcrs_aQKBp22sdzxiHujA,5.0
W4Z-IMJp9SbdqLPW0KOe6Q,-vv4fmCw4b4deDkUw7cTrA,3.1308679401148294
W4Z-IMJp9SbdqLPW0KOe6Q,0sXTnH_mpdsDer01sxLzvA,4.531689189668836
W4Z-IMJp9SbdqLPW0KOe6Q,5aK167zvZhGs_i7Vf4A1NQ,4.299808554258144
W4Z-IMJp9SbdqLPW0KOe6Q,Br4QWA6WSKNSg96b9iCDbQ,4.013695014677956
W4Z-IMJp9SbdqLPW0KOe6Q,JFUmPybtohSe7TstNPr0Mw,4.1578462622823
W4Z-IMJp9SbdqLPW0KOe6Q,mp9RRXbfu2MsK_o49am5MA,3.93452173521268
W4Z-IMJp9SbdqLPW0KOe6Q,nK0oLUifkOkzuzwHO364fQ,4.22919644228046
W4Z-IMJp9SbdqLPW0KOe6Q,qG0W_SEJElhnfvv29Zac_w,3.8174023664933934
W4Z-IMJp9SbdqLPW0KOe6Q,qSVg1ThR1eWNj8lJB2fPew,3.3851451032110313
W4Z-IMJp9SbdqLPW0KOe6Q,vO3wH7q0z-bq052VNj-8Cw,3.627725832512321
W4Z-IMJp9SbdqLPW0KOe6Q,w57jrfwJyRBzqZq0Sf5zxQ,4.4855523499935455
AHyf4UF6BB_7PLbbjkYQjg,9MnbQg7kfb_WgxoV0hXKSQ,5.0
AHyf4UF6BB_7PLbbjkYQjg,VIJ2KiDKhUVhhpNylEIfog,4.021359083262533
U6sa6_xejnOT8YcQjjWPuQ,0hFVE-lqnEytSsWZGevJDg,3.844042400380548
U6sa6_xejnOT8YcQjjWPuQ,1CWMNSTRMejdSyXBG2chNg,4.215566078691926
U6sa6_xejnOT8YcQjjWPuQ,5shgJB7a-2_gdnzc0gsOtg,3.236160960324937
U6sa6_xejnOT8YcQjjWPuQ,7j5yndEexyQn9cpVXLIIpw,4.375296834108852
U6sa6_xejnOT8YcQjjWPuQ,9i-yWC0t6NzcDmT1NMKilw,4.085164740732778
U6sa6_xejnOT8YcQjjWPuQ,A5Rkh7UymKm0_Rxm9K2PJw,4.70530345887138
U6sa6_xejnOT8YcQjjWPuQ,DESv2ys6SjBKA4SyDtJvxw,4.550184582455455
U6sa6_xejnOT8YcQjjWPuQ,F0QPkgrcXx1xBxXT7Htuhg,3.8585937305825393
U6sa6_xejnOT8YcQjjWPuQ,I01C9Xg_SVyMrQSGIGeQ-g,3.695836597854169
U6sa6_xejnOT8YcQjjWPuQ,JpgVl3d20CMRNjf1DVnzGA,3.765179104547273
U6sa6_xejnOT8YcQjjWPuQ,KTRj73d4kMzxQj8CrDpfcA,3.917285987124909
U6sa6_xejnOT8YcQjjWPuQ,N8ArHOgRDI8wOJIOZaEHyg,4.755071892999233
U6sa6_xejnOT8YcQjjWPuQ,Rb2s2-2kIvbPXnPEuM_OBg,4.365990676459207
U6sa6_xejnOT8YcQjjWPuQ,RhEvP5flF6KoPriMHmVYGg,4.303487040659393
U6sa6_xejnOT8YcQjjWPuQ,SGPjYRy6x7R5ZlGa_nrskg,3.5357933122345844
U6sa6_xejnOT8YcQjjWPuQ,UYh1N1xQhOh-a7nX92xPzQ,4.2989908336273
U6sa6_xejnOT8YcQjjWPuQ,VGWEpMEkzQopS5lUNd06Sw,5.0
U6sa6_xejnOT8YcQjjWPuQ,ZtJ6sTq7-5rL9ORUtQJHAQ,3.6442985568537978
U6sa6_xejnOT8YcQjjWPuQ,cPmThZ7Ugpd8eJnIObOy0Q,4.755071892999233
U6sa6_xejnOT8YcQjjWPuQ,dGKJSlgxNGECPIlwcf-sCg,4.259463462001481
U6sa6_xejnOT8YcQjjWPuQ,gf68voXoY4LqSC_7Qq5t9A,3.383066344522354
U6sa6_xejnOT8YcQjjWPuQ,n9JeKS94hJRvnyZLqUbO6w,3.9432062452232968
U6sa6_xejnOT8YcQjjWPuQ,tcfL9_Qe-12eX4rdmK_6XA,4.816246377156433
U6sa6_xejnOT8YcQjjWPuQ,uW6UHfONAmm8QttPkbMewQ,3.5951927208388703
U6sa6_xejnOT8YcQjjWPuQ,wPiRP76arN0NB3M1ZXXp7g,3.6280649732518455
Gks3buRlUz6Et8rQ5aiTag,7dHYudt6OOIjiaxkSvv3lQ,5.0
Gks3buRlUz6Et8rQ5aiTag,FBGwY9jMSZuP7xEUDAMwqA,4.226893355380612
Gks3buRlUz6Et8rQ5aiTag,On8O41uCKj1GfF1Bt4S2Lg,5.0
Gks3buRlUz6Et8rQ5aiTag,S_PEroRv40j1In11gNH2LQ,5.0
Gks3buRlUz6Et8rQ5aiTag,Z0YOHYA6YtW131xULbnMzQ,4.149694837157281
Gks3buRlUz6Et8rQ5aiTag,eoHdUeQDNgQ6WYEnP2aiRw,3.5565651780556555
Gks3buRlUz6Et8rQ5aiTag,q-zZgXKAQFLEgMp9ZNllgQ,4.260854585333587
XD3GtfjYE-Sk_YtjkvytEA,mLjDh0vQYBCY6g9T1HczVw,5.0
XD3GtfjYE-Sk_YtjkvytEA,oXiG9bzTWlrTbLiAZ-st5g,3.864620353015992
XnlgmfE6fhrYVMGGJtbTEg,2qwGL03DAElzRuh4fOt_aA,3.003926480373784
XnlgmfE6fhrYVMGGJtbTEg,4iuu9kFOmRQPqB9cNV20OQ,4.1641243853471295
XnlgmfE6fhrYVMGGJtbTEg,EDcZRvERC22Cvw1yi4-VKg,5.0
XnlgmfE6fhrYVMGGJtbTEg,ffY00p1iuNsDPhK0xfYZDg,4.3930602863766595
XnlgmfE6fhrYVMGGJtbTEg,o86OGfW63bVqWkIrvxcEQQ,5.0
XnlgmfE6fhrYVMGGJtbTEg,r4iY75EVNZ_4j5-E5iIvuQ,4.004388936100131
XnlgmfE6fhrYVMGGJtbTEg,wUKzaS1MHg94RGM6z8u9mw,4.967445581992401
XnlgmfE6fhrYVMGGJtbTEg,x7iawjz0o3b5TrWv24HhPg,3.9791174114364027
BFiugNKmIQ764j35aBAusA,-8hAGEWRSKtpLZ8e3L2xhA,4.561448685181567
BFiugNKmIQ764j35aBAusA,-otvy1Q2hPQ1VvnEJPhX0g,5.0
BFiugNKmIQ764j35aBAusA,0mc1fHBm6SCClCrt2QYd2Q,3.2089959866955273
BFiugNKmIQ764j35aBAusA,2rEEbi-07QRg0-e0ne520w,3.223421089344451
BFiugNKmIQ764j35aBAusA,35FhZe1cVArSB9ha-dGA8w,5.0
BFiugNKmIQ764j35aBAusA,3gBjLtjsaZL3TG1BNwESBQ,3.839149713107101
BFiugNKmIQ764j35aBAusA,3lX1V-2qaoEqYgC4oAg2Rg,4.734936798166077
BFiugNKmIQ764j35aBAusA,487ZwV1pjttfx_kdqtIl3Q,5.0
