user_id,business_id,stars,state,pred_context,pred_factor
F1HuMV7j21nNwcRa8VnNPQ,XvJNwf3EEqTjQdJZpm_RXQ,5.0,OH,3.438562701874593,4.384635946594549
F1HuMV7j21nNwcRa8VnNPQ,Xx0iT938ygogOz6qIVG0hw,4.0,OH,4.5017649890843,4.120174962924324
F1HuMV7j21nNwcRa8VnNPQ,_H8ZSUM5OrM5aDHrfNIXyA,4.0,OH,3.064955999323169,4.129881739227486
F1HuMV7j21nNwcRa8VnNPQ,d9sv7fexFJiChG9Xl0SP-A,4.0,OH,3.3729719882480484,3.6551703083779246
F1HuMV7j21nNwcRa8VnNPQ,fVLWfO97Ddac26ptnMuE3A,4.0,OH,3.4074874428641206,3.5596952711592253
F1HuMV7j21nNwcRa8VnNPQ,iu-OVqOibeZKyzHwubGYbA,3.0,OH,3.73229759291223,2.7753687597620633
F1HuMV7j21nNwcRa8VnNPQ,nM-1hqurfwvlEyPOqXamjg,4.0,OH,4.357583028987071,3.4815213439890065
F1HuMV7j21nNwcRa8VnNPQ,oIQYIfXlrci56RwhQd0Y1w,4.0,OH,4.061263461438721,4.321459366571113
F1HuMV7j21nNwcRa8VnNPQ,ow-jXGTtn1NEJTWTW70uZA,5.0,OH,3.204915153274045,4.833818374962258
F1HuMV7j21nNwcRa8VnNPQ,pe-VJPSL51rFZPpBBAe1Bg,3.0,OH,3.7559425295742574,3.3834228929267214
F1HuMV7j21nNwcRa8VnNPQ,vOY6w1Q45Iod8sy2c8zetg,4.0,OH,3.5198513146294044,4.668862937259502
DGQEY6I7zNc85D51Nqp2uQ,0Kp2gFLbhQRrNF-Htk5aQA,5.0,WI,2.9057799630059815,3.8612672193338606
DGQEY6I7zNc85D51Nqp2uQ,3Z8l7SrEM4J4K-cgWZ0Gaw,5.0,WI,4.153938306459234,4.3674086452103635
DGQEY6I7zNc85D51Nqp2uQ,566Si6H4elSwGXsrQDjXdg,5.0,WI,4.0389036265657365,4.659124060498313
DGQEY6I7zNc85D51Nqp2uQ,6IDeBbrpxSTXVPUv3no4hw,5.0,WI,3.663154180735436,4.218292630222248
DGQEY6I7zNc85D51Nqp2uQ,8mtP3VJ8Ylvz-rEo_osWgg,5.0,WI,3.6688235753163,4.861366001420914
DGQEY6I7zNc85D51Nqp2uQ,AtkoIv3EEqLivpg95PzP1A,2.0,WI,3.1216939048118966,3.482048592661736
DGQEY6I7zNc85D51Nqp2uQ,Cb-Xl9s4AboAeOO_T9LdnA,5.0,WI,4.153938306459234,4.6961010954538835
DGQEY6I7zNc85D51Nqp2uQ,EiHj4zrEOA8SlMO69qSHZg,4.0,WI,3.1659704725141395,4.222779911209853
DGQEY6I7zNc85D51Nqp2uQ,Ff9YHvBxijzhdtYVQU09dQ,5.0,WI,3.9523495150077497,4.293648470283166
DGQEY6I7zNc85D51Nqp2uQ,FozlTz6_fvzPd3ea6JG5tQ,5.0,WI,3.751450692192533,3.9227413377736022
DGQEY6I7zNc85D51Nqp2uQ,GfYzz2Dnnn0CqeDqROAKTQ,3.0,WI,3.1332966409506566,3.2704442255775135
DGQEY6I7zNc85D51Nqp2uQ,IWNbZymAICpqSgBvl2EVzg,4.0,WI,4.7003891436470635,4.4410533806132415
DGQEY6I7zNc85D51Nqp2uQ,K75oPh837az2upKWPS2LUQ,4.0,WI,3.6949933998437987,4.678448059926394
DGQEY6I7zNc85D51Nqp2uQ,M4N-GBRic5MSKLY77SRZlw,5.0,WI,4.0664116999452204,4.658003156425897
DGQEY6I7zNc85D51Nqp2uQ,NCLb0u83uDqfqZmKOSZoLQ,5.0,WI,2.8519092079148436,3.572613122286007
DGQEY6I7zNc85D51Nqp2uQ,NKQ0kQmwVHXoE_50AZdGtQ,4.0,WI,3.3966001712523024,3.502018264360058
DGQEY6I7zNc85D51Nqp2uQ,O_2ZfBojroXD0ND2qx99qQ,4.0,WI,4.113315915449746,3.757485792717772
DGQEY6I7zNc85D51Nqp2uQ,PDDFy-xF8de8mKlvGm-vbg,4.0,WI,4.4940720272846395,4.861587177581114
DGQEY6I7zNc85D51Nqp2uQ,PbeDPF59J-bjBsUxLUGZhQ,5.0,WI,3.061136591834281,4.4161530598070575
DGQEY6I7zNc85D51Nqp2uQ,R8L9VLO5jHfzPA5rHiujIA,4.0,WI,3.916652290037068,4.145708504650205
DGQEY6I7zNc85D51Nqp2uQ,RFOQpskQ-sxCVakmbdxUnA,5.0,WI,3.644163477485604,4.200389815108589
DGQEY6I7zNc85D51Nqp2uQ,RjA_KIJSUQPUiCQErUqI_g,5.0,WI,4.117726271150062,4.4671921688652985
DGQEY6I7zNc85D51Nqp2uQ,RlTXO_VW6nXNdZ6H0GDD_A,5.0,WI,3.1660751627275903,4.357667738482493
DGQEY6I7zNc85D51Nqp2uQ,S64I8fseiH6DYAe2HUCwJA,5.0,WI,2.9019115363919536,4.639767256234357
DGQEY6I7zNc85D51Nqp2uQ,SASbVGVSRMmp2yBdpYpk3Q,5.0,WI,4.153938306459234,4.2827668811198745
DGQEY6I7zNc85D51Nqp2uQ,Ty2BpVQNekxWC47yTD9Tpg,5.0,WI,3.738901892686768,4.613068659728368
DGQEY6I7zNc85D51Nqp2uQ,VMPSdoBgJuyS9t_x_caTig,5.0,WI,3.0221050326738883,4.735546112149281
DGQEY6I7zNc85D51Nqp2uQ,VSu7GYn-Zln5TLZh_fMtvQ,3.0,WI,3.3148480584426325,3.517553582895304
DGQEY6I7zNc85D51Nqp2uQ,VrE8b5u-ai47W__Diw_mKg,4.0,WI,4.559145467603953,4.315019328208223
DGQEY6I7zNc85D51Nqp2uQ,WGg8UkesbPhi4HYIzHzxfw,5.0,WI,4.587869715668119,4.725892405108711
DGQEY6I7zNc85D51Nqp2uQ,Wtp0Pfnhd7NvUIEawiIjTA,4.0,WI,4.0487311549826535,4.307735474304755
DGQEY6I7zNc85D51Nqp2uQ,X8oVHIbXXOisE3c9ux5iKw,4.0,WI,3.7420061737460335,3.779275936370271
DGQEY6I7zNc85D51Nqp2uQ,_1W2xIJzaC8iXyn_a-ZP1Q,4.0,WI,2.9616344773815206,4.3215291866609915
DGQEY6I7zNc85D51Nqp2uQ,aVBFKYoF0AHuusNssaQpJA,4.0,WI,3.195706829064015,4.24023997241573
DGQEY6I7zNc85D51Nqp2uQ,aWPt3CCREjVBfAelpb4-hA,5.0,WI,3.079227998323762,4.245047648129148
DGQEY6I7zNc85D51Nqp2uQ,c2a7-byrwnuRUW757cyjgA,4.0,WI,3.5932186363063634,4.635534838437334
DGQEY6I7zNc85D51Nqp2uQ,cTPdZ9Va0HCLESf5gNnXwA,5.0,WI,3.852956742790553,4.157181904228981
DGQEY6I7zNc85D51Nqp2uQ,cVPUJEJqjSR1oHjl2JPHqg,3.0,WI,4.316970728603123,3.5072696667408163
DGQEY6I7zNc85D51Nqp2uQ,d4JTF7OUIMpxpIHVl9wPJA,4.0,WI,3.9927261801854224,3.347918373601419
DGQEY6I7zNc85D51Nqp2uQ,dgH8pGKynb56tN1gc_hzhQ,5.0,WI,2.9003252799796315,3.9052553143741555
DGQEY6I7zNc85D51Nqp2uQ,dn4sJtGlaf9fC7gS7YijEg,4.0,WI,3.9123571138711686,3.9982002360029685
DGQEY6I7zNc85D51Nqp2uQ,fa_yHDsmP319J11HXoWAHQ,4.0,WI,3.3966001712523024,4.120912551154312
DGQEY6I7zNc85D51Nqp2uQ,flCF_Vp9NOpTVeGv673nSg,3.0,WI,3.9766969860329104,3.208757715057147
DGQEY6I7zNc85D51Nqp2uQ,fyaURNYm4MCgTIKu64V2fA,5.0,WI,3.0125636766471056,3.934378402528183
DGQEY6I7zNc85D51Nqp2uQ,goA823bcbiOctrkSJ5JWJA,5.0,WI,2.876551436575188,4.469339982130018
DGQEY6I7zNc85D51Nqp2uQ,hpuUXoMigIFbu9ptV-neyw,4.0,WI,3.738901892686768,4.502904948485418
DGQEY6I7zNc85D51Nqp2uQ,jDKe_A3v2nS7x2ZdfBEq2A,3.0,WI,3.4794712265438412,4.544379380074155
DGQEY6I7zNc85D51Nqp2uQ,jYB3FHXjS491zFlCoLZ91Q,3.0,WI,3.031476505639412,3.669564749893598
DGQEY6I7zNc85D51Nqp2uQ,kVXyz0mYd7NaGuGdM_VMeQ,4.0,WI,4.007101371235775,4.72047767256364
DGQEY6I7zNc85D51Nqp2uQ,kjs2IutpZINFnTWx4r6j0Q,2.0,WI,4.205668045450084,4.427284608123801
DGQEY6I7zNc85D51Nqp2uQ,klb1XHe_KKgEcpp02vkdYQ,5.0,WI,3.5074221493283333,4.237740705539327
DGQEY6I7zNc85D51Nqp2uQ,lXrsrmIcbOstYC2vtip8ZA,5.0,WI,3.5793438945989693,4.438408429814195
DGQEY6I7zNc85D51Nqp2uQ,mVTpWeqWiuJKVOT2p8d4aA,5.0,WI,4.2036457783390775,4.74359035967323
DGQEY6I7zNc85D51Nqp2uQ,nX6AfpHDiJECwn_eXfT-8A,5.0,WI,4.117726271150062,4.253043047939613
DGQEY6I7zNc85D51Nqp2uQ,o-D37YVIe0-ravg2HBG8Jw,4.0,WI,4.1802077173935945,4.624639206842314
DGQEY6I7zNc85D51Nqp2uQ,o6kbTXbLJImoQZpMO_97Ww,5.0,WI,2.8887563798816562,4.739488589458528
DGQEY6I7zNc85D51Nqp2uQ,paNjgpMDRhNzBj6xzhHPVQ,5.0,WI,3.547431364329179,4.448763553696434
DGQEY6I7zNc85D51Nqp2uQ,rGv0FH58TaBWN4U1LnaDVQ,5.0,WI,2.8931800906374883,4.416636633612869
DGQEY6I7zNc85D51Nqp2uQ,rOVatyr80CywicUE6gfCnQ,4.0,WI,3.5074221493283333,3.7804252025947584
DGQEY6I7zNc85D51Nqp2uQ,rb2IywByQD6QWz4pWnbWqg,4.0,WI,3.6619519429278142,4.350017455790885
DGQEY6I7zNc85D51Nqp2uQ,sTEmdsTMxoiKmjtRXRxCoA,4.0,WI,3.688147183552655,3.7033454377913024
DGQEY6I7zNc85D51Nqp2uQ,sZyoRWVCCr_Hrj82AynIAw,5.0,WI,2.8357995808116536,4.243788156341436
DGQEY6I7zNc85D51Nqp2uQ,tsDdetbc4qtzgAPtcLH87A,4.0,WI,4.368794892244779,4.0255524452672695
DGQEY6I7zNc85D51Nqp2uQ,ugdUuApH3pYXggW5qpbALg,3.0,WI,3.2196560250191832,3.9435700637689743
DGQEY6I7zNc85D51Nqp2uQ,vL2gHuQtUmpxkqZq2PI7Ng,5.0,WI,3.2207619142491533,4.353055369125032
DGQEY6I7zNc85D51Nqp2uQ,vjJZ0MyBmunjoT6XVJuJSA,5.0,WI,3.7791746265246453,4.933894634479972
DGQEY6I7zNc85D51Nqp2uQ,vxByu2zWCbv1qMRf3kOW6g,4.0,WI,3.7847987692614975,4.897718131218375
DGQEY6I7zNc85D51Nqp2uQ,wDIODhtPE3LoU05kYqFr4Q,5.0,WI,3.531489499324927,4.389615655255091
DGQEY6I7zNc85D51Nqp2uQ,wt6SJHPEknFUWjn67_wKoQ,4.0,WI,4.636196881998751,4.54392860958575
DGQEY6I7zNc85D51Nqp2uQ,xv9e-_gJ4F1TXrycEPpMuw,4.0,WI,3.9225819545444174,4.778651428785164
6Wm6zBC3w9twqC7THZ1iTw,1ofeAP5vdjnOSeO5S2pzSg,1.0,PA,3.096321471178761,2.7251557906562844
6Wm6zBC3w9twqC7THZ1iTw,Tr8TJnMoSgBvfZvmCx9-eQ,5.0,PA,5.0,3.488013620758431
6Wm6zBC3w9twqC7THZ1iTw,pClgviXMKCnJyFMKWA8cew,5.0,PA,5.0,4.009014761486595
oVzp15kCi-6168ddKhERMg,08n9bygXHb837Fm74Bvqxw,5.0,SC,4.051538349688226,4.701832656848729
oVzp15kCi-6168ddKhERMg,1Qsbq-YIQXJMsYDiD3IUmg,5.0,SC,2.77224483772998,4.749495414504688
oVzp15kCi-6168ddKhERMg,1ylgrtS3iSNaf3V68kw4bw,3.0,SC,3.5366269906735748,5.0
oVzp15kCi-6168ddKhERMg,3BcU8mz0eHjiqSb6zE5FLw,5.0,SC,2.7197707185293023,4.5537374071090495
oVzp15kCi-6168ddKhERMg,5q6Xh-UcJa78bp6dzyaE7w,5.0,NC,4.048119658759259,5.0
oVzp15kCi-6168ddKhERMg,8rIDfnWHSo-K0Xb9Y1gjrA,3.0,NC,3.6688939047463656,4.624599071397579
oVzp15kCi-6168ddKhERMg,9Mihbdu84mcRg-XvkOLZ9g,5.0,SC,2.822406660772158,4.747947080283197
oVzp15kCi-6168ddKhERMg,9hyJsjrnp5GZyZmN6qYt-A,5.0,NC,2.996759031307631,5.0
oVzp15kCi-6168ddKhERMg,A7-RwaxEEonk7vvhHrJr_g,5.0,NC,3.3144081322333463,5.0
oVzp15kCi-6168ddKhERMg,Bf0xp6P9mtwIzDeqLWD9Jg,5.0,SC,2.923819843759163,3.4312475857998908
oVzp15kCi-6168ddKhERMg,E0TK141YMBP0LBknhVKEqw,5.0,NC,3.440064234931869,4.940525525478389
oVzp15kCi-6168ddKhERMg,E3BTs8yFlVbZd20TknY00A,3.0,NC,3.6471212303783895,4.612644226727255
oVzp15kCi-6168ddKhERMg,Hja8o6JvBM0gCHRMGOL1UQ,5.0,SC,2.5517216331697186,4.244701288723438
oVzp15kCi-6168ddKhERMg,IDIjbLpatjS3gSnliPxtoA,5.0,NC,3.2620379569013846,5.0
oVzp15kCi-6168ddKhERMg,IGxxnH4Q2S2y_ZdFFW469w,3.0,NC,3.3002068838549685,5.0
oVzp15kCi-6168ddKhERMg,I_j5UfKgV3Zm7-cnLZo3WQ,5.0,SC,3.546596059390056,4.399029637983083
oVzp15kCi-6168ddKhERMg,KgbCvPJpFLN78VVkeJMbzw,5.0,SC,4.126395227966137,5.0
oVzp15kCi-6168ddKhERMg,Km0sT7E_dc2U1BkyRoy1xA,5.0,SC,2.802717871209889,3.8138430392058438
oVzp15kCi-6168ddKhERMg,LWcn5_F8c5iDLvVCootw3A,5.0,SC,4.059914338605086,3.984399529137622
oVzp15kCi-6168ddKhERMg,N3kBSwTiplhiCSyhEdrXrg,5.0,SC,3.1667416505216077,4.4704270800767585
oVzp15kCi-6168ddKhERMg,PbTXqq-283ua5BJmHYf3gg,4.0,SC,3.3525112255920906,3.4468685813730495
oVzp15kCi-6168ddKhERMg,Qrf9C2c9pmkZ7AP8Uynltg,5.0,NC,3.154245831936887,4.76081774611408
oVzp15kCi-6168ddKhERMg,Rapoy1jmX7sDXHq0Zguu-Q,5.0,SC,3.1562859406856933,4.569002579552307
oVzp15kCi-6168ddKhERMg,SpaH-z9x-4H_XDCehWZM7g,5.0,NC,2.9942982112484504,4.157724431000847
oVzp15kCi-6168ddKhERMg,T2tEMLpTeSMxLKpxwFdS3g,5.0,NC,3.1056855150565488,4.6778766164415755
oVzp15kCi-6168ddKhERMg,TG2GeI59fKLR9NoI7NUr0A,5.0,SC,2.639843584375073,3.734270133398512
oVzp15kCi-6168ddKhERMg,VZcjLx_lV12nkIP0UKK0UQ,5.0,NC,2.860548930811272,5.0
oVzp15kCi-6168ddKhERMg,W8p1ld4W7WJh_fAx8k9YbA,5.0,NC,3.1390248797732263,4.118679849420173
oVzp15kCi-6168ddKhERMg,WX6uIkKZA2kLEa57mXr2Mg,5.0,NC,2.8243457767535665,3.8889982350324934
oVzp15kCi-6168ddKhERMg,XgRljuEUyaHBKIpIz-PRAA,5.0,NC,3.896455643974483,5.0
oVzp15kCi-6168ddKhERMg,ZLNNXEZaCMhXuUovRTIGTw,5.0,NC,3.9550626845986736,5.0
oVzp15kCi-6168ddKhERMg,_T_OehlhqKO-pwimW54p6w,5.0,NC,3.1769948622421365,3.7019140893243487
oVzp15kCi-6168ddKhERMg,axfBGRuldNJDcLI9LGgY4Q,5.0,SC,2.590238508022596,4.600765696130943
oVzp15kCi-6168ddKhERMg,bHMcWQxUR-41kfEtDRTz0w,5.0,NC,3.1390387806056417,3.4597829045228967
oVzp15kCi-6168ddKhERMg,bK17vbsRd2_CWxDkHaWkMA,1.0,SC,2.4976888038546217,2.9561441838239784
oVzp15kCi-6168ddKhERMg,bR49zjk50oNf8YtatNTnhw,5.0,NC,3.0845591698081454,3.782093168151661
oVzp15kCi-6168ddKhERMg,bZtukyhyV1oVmUU3yRBPbQ,5.0,NC,3.7603607890993733,5.0
oVzp15kCi-6168ddKhERMg,bfVpHvjir2G2Z9wVeddw4w,3.0,NC,3.5486926126554317,4.751621900291816
oVzp15kCi-6168ddKhERMg,gGt00WW8sNY2Sop7jYa7Tw,5.0,NC,3.917477660624564,4.845289324608357
oVzp15kCi-6168ddKhERMg,gdPvWf5FQhHVeeUofY7_zg,5.0,NC,3.3889250914891385,4.786202452404304
oVzp15kCi-6168ddKhERMg,i8ijGG8LXmFOWTz-Haej7w,5.0,SC,3.4219029211378427,3.66647906631684
oVzp15kCi-6168ddKhERMg,iiuXldyDVwgtmFwo_pxSAg,1.0,NC,3.6671681755041,3.111216478226963
oVzp15kCi-6168ddKhERMg,iu2GORnOEagllbYGRuQmyQ,5.0,SC,2.962809569254913,4.060790298326181
oVzp15kCi-6168ddKhERMg,j2jpRq7A8V5Z4WhgRhSILw,5.0,SC,3.5412294327877056,4.881838246372216
oVzp15kCi-6168ddKhERMg,jvFZDAtoQo31Y-vgO6bepA,5.0,NC,2.8310727407163334,5.0
oVzp15kCi-6168ddKhERMg,kWFLNNIRJjDLev4nF56gEQ,5.0,NC,2.9535033644146584,4.7374290808214345
oVzp15kCi-6168ddKhERMg,lPZ6RQ_jj9xlhvLEB3c4Wg,5.0,NC,3.658389329779002,4.668127518913898
oVzp15kCi-6168ddKhERMg,lQ7nCHL5iopvoDdSSYwKnQ,5.0,SC,3.2678940541102497,4.93783315156629
oVzp15kCi-6168ddKhERMg,m2gchjEFaOPZSoT6oI2gGw,5.0,NC,3.0501436445691663,4.929449937488928
oVzp15kCi-6168ddKhERMg,ouWLY2L0cWr8eSl5qJiP2w,4.0,NC,2.8507328570374137,3.745302857602892
oVzp15kCi-6168ddKhERMg,oz5uCASmsbPUEZJQeSY7TA,5.0,SC,3.3419899257695715,3.2600687515708797
oVzp15kCi-6168ddKhERMg,s1av6TDj7npTFBH8HEz-Rw,3.0,NC,3.3371992308642966,4.034173263493782
oVzp15kCi-6168ddKhERMg,tTEtAzGbydufWtgOqCMquA,5.0,SC,4.149615462967112,5.0
oVzp15kCi-6168ddKhERMg,wWvNr1sWlueHRqQrssc3iA,1.0,SC,3.676490525919173,3.693928952069548
oVzp15kCi-6168ddKhERMg,xRrHTt8LcWsGgZ7yQ6YSYQ,2.0,NC,3.748608922565154,5.0
oVzp15kCi-6168ddKhERMg,yD502mMddnrN3KNwTrDdvA,5.0,NC,3.17624669446426,4.76694865990008
6yK26ntAFW0XaXSv6YXuxA,TQcrs_aQKBp22sdzxiHujA,2.0,QC,5.0,3.082281092525473
W4Z-IMJp9SbdqLPW0KOe6Q,-vv4fmCw4b4deDkUw7cTrA,1.0,AB,3.1308679401148294,3.215807138355585
W4Z-IMJp9SbdqLPW0KOe6Q,0sXTnH_mpdsDer01sxLzvA,5.0,AB,4.531689189668836,2.641244883956782
W4Z-IMJp9SbdqLPW0KOe6Q,5aK167zvZhGs_i7Vf4A1NQ,4.0,AB,4.299808554258143,4.267293573619732
